31.3591 	INFO 	Keyboard events cleared
31.3583 	EXP 	word_practica_text: autoDraw = False
31.3583 	EXP 	word_practica_text: height = 0.05
31.3583 	EXP 	word_practica_text: height = 0.05
31.3583 	EXP 	word_practica_text: height = 0.05
31.3583 	EXP 	word_practica_text: text = 'ensenar'
31.5399 	EXP 	word_practica_text: autoDraw = True
32.5433 	EXP 	New trial (rep=6, index=0): None
32.5559 	INFO 	Keyboard events cleared
32.5553 	EXP 	word_practica_text: autoDraw = False
32.5553 	EXP 	word_practica_text: height = 0.05
32.5553 	EXP 	word_practica_text: height = 0.05
32.5553 	EXP 	word_practica_text: height = 0.05
32.5553 	EXP 	word_practica_text: text = 'saltar'
32.7431 	EXP 	word_practica_text: autoDraw = True
33.7501 	EXP 	New trial (rep=7, index=0): None
33.7719 	INFO 	Keyboard events cleared
33.7714 	EXP 	word_practica_text: autoDraw = False
33.7714 	EXP 	word_practica_text: height = 0.05
33.7714 	EXP 	word_practica_text: height = 0.05
33.7714 	EXP 	word_practica_text: height = 0.05
33.7714 	EXP 	word_practica_text: text = 'reir'
33.9401 	EXP 	word_practica_text: autoDraw = True
34.9392 	EXP 	word_practica_text: autoDraw = False
34.9429 	EXP 	New trial (rep=8, index=0): None
34.9563 	INFO 	Keyboard events cleared
34.9558 	EXP 	word_practica_text: autoDraw = False
34.9558 	EXP 	word_practica_text: height = 0.05
34.9558 	EXP 	word_practica_text: height = 0.05
34.9558 	EXP 	word_practica_text: height = 0.05
34.9558 	EXP 	word_practica_text: text = 'ballena'
35.1572 	EXP 	word_practica_text: autoDraw = True
36.1432 	EXP 	New trial (rep=9, index=0): None
36.1565 	INFO 	Keyboard events cleared
36.1560 	EXP 	word_practica_text: autoDraw = False
36.1560 	EXP 	word_practica_text: height = 0.05
36.1560 	EXP 	word_practica_text: height = 0.05
36.1560 	EXP 	word_practica_text: height = 0.05
36.1560 	EXP 	word_practica_text: text = 'aprender'
36.3397 	EXP 	word_practica_text: autoDraw = True
37.3403 	EXP 	word_practica_text: autoDraw = False
37.3439 	EXP 	New trial (rep=10, index=0): None
37.3560 	INFO 	Keyboard events cleared
37.3556 	EXP 	word_practica_text: autoDraw = False
37.3556 	EXP 	word_practica_text: height = 0.05
37.3556 	EXP 	word_practica_text: height = 0.05
37.3556 	EXP 	word_practica_text: height = 0.05
37.3556 	EXP 	word_practica_text: text = 'volar'
37.5392 	EXP 	word_practica_text: autoDraw = True
38.5393 	EXP 	word_practica_text: autoDraw = False
38.5431 	EXP 	New trial (rep=11, index=0): None
38.5568 	INFO 	Keyboard events cleared
38.5561 	EXP 	word_practica_text: autoDraw = False
38.5561 	EXP 	word_practica_text: height = 0.05
38.5561 	EXP 	word_practica_text: height = 0.05
38.5561 	EXP 	word_practica_text: height = 0.05
38.5561 	EXP 	word_practica_text: text = 'beber'
38.7395 	EXP 	word_practica_text: autoDraw = True
39.7388 	EXP 	word_practica_text: autoDraw = False
39.7425 	EXP 	New trial (rep=12, index=0): None
39.7561 	INFO 	Keyboard events cleared
39.7556 	EXP 	word_practica_text: autoDraw = False
39.7556 	EXP 	word_practica_text: height = 0.05
39.7556 	EXP 	word_practica_text: height = 0.05
39.7556 	EXP 	word_practica_text: height = 0.05
39.7556 	EXP 	word_practica_text: text = 'zorro'
39.9393 	EXP 	word_practica_text: autoDraw = True
40.9392 	EXP 	word_practica_text: autoDraw = False
40.9444 	EXP 	New trial (rep=13, index=0): None
40.9563 	INFO 	Keyboard events cleared
40.9557 	EXP 	word_practica_text: autoDraw = False
40.9557 	EXP 	word_practica_text: height = 0.05
40.9557 	EXP 	word_practica_text: height = 0.05
40.9557 	EXP 	word_practica_text: height = 0.05
40.9557 	EXP 	word_practica_text: text = 'romper'
41.1399 	EXP 	word_practica_text: autoDraw = True
42.1392 	EXP 	word_practica_text: autoDraw = False
42.1439 	EXP 	New trial (rep=14, index=0): None
42.1562 	INFO 	Keyboard events cleared
42.1556 	EXP 	word_practica_text: autoDraw = False
42.1556 	EXP 	word_practica_text: height = 0.05
42.1556 	EXP 	word_practica_text: height = 0.05
42.1556 	EXP 	word_practica_text: height = 0.05
42.1556 	EXP 	word_practica_text: text = 'comer'
42.3392 	EXP 	word_practica_text: autoDraw = True
43.3406 	EXP 	word_practica_text: autoDraw = False
43.3444 	EXP 	New trial (rep=15, index=0): None
43.3561 	INFO 	Keyboard events cleared
43.3557 	EXP 	word_practica_text: autoDraw = False
43.3557 	EXP 	word_practica_text: height = 0.05
43.3557 	EXP 	word_practica_text: height = 0.05
43.3557 	EXP 	word_practica_text: height = 0.05
43.3557 	EXP 	word_practica_text: text = 'canguro'
43.5388 	EXP 	word_practica_text: autoDraw = True
44.5393 	EXP 	word_practica_text: autoDraw = False
44.5722 	INFO 	Keyboard events cleared
44.5716 	EXP 	word_practica_text: autoDraw = False
44.5716 	EXP 	completion_textbox: autoDraw = True
44.5716 	EXP 	text: autoDraw = True
47.2000 	DATA 	Keypress: p
47.2034 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
47.2039 	DEBUG 	Uploading Texture Font fontname to graphics card
47.2045 	DEBUG 	Upload of Texture Font fontname complete
47.4721 	DATA 	Keypress: e
47.7312 	DATA 	Keypress: r
48.1131 	DATA 	Keypress: r
48.8847 	DATA 	Keypress: o
50.1309 	DATA 	Keypress: return
51.8129 	DATA 	Keypress: backspace
53.2311 	DATA 	Keypress: period
58.8875 	DATA 	Keypress: a
59.1636 	DATA 	Keypress: g
59.1658 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
59.1662 	DEBUG 	Uploading Texture Font fontname to graphics card
59.1668 	DEBUG 	Upload of Texture Font fontname complete
59.3798 	DATA 	Keypress: u
